"","x","y","area"
"3352",9584,3088,"domain_2"
"3353",8337,8576,"domain_1"
"3354",7958,7494,"domain_1"
"3355",5942,3743,"domain_3"
"3356",6829,8290,"domain_3"
"3357",5324,10169,"domain_2"
"3358",4309,3385,"domain_3"
"3359",4060,4973,"domain_2"
"3360",3938,6923,"domain_2"
"3361",7962,9804,"domain_1"
"3362",7704,5473,"domain_3"
"3363",6832,10455,"domain_1"
"3364",8331,4822,"domain_3"
"3365",4442,8221,"domain_2"
"3366",4688,5045,"other"
"3367",5564,3094,"domain_3"
"3368",4822,10025,"domain_2"
"3369",4184,4035,"domain_3"
"3370",9342,8863,"domain_1"
"3371",5820,6126,"domain_3"
"3372",9584,3376,"domain_2"
"3373",6075,8002,"domain_2"
"3374",7826,3235,"domain_2"
"3375",6705,9517,"domain_1"
"3376",7710,9660,"domain_1"
"3377",7326,4824,"domain_3"
"3378",9843,8285,"domain_1"
"3379",4819,8148,"domain_2"
"3380",8080,4967,"domain_3"
"3381",2932,6202,"domain_2"
"3382",6957,9805,"domain_1"
"3383",7201,5474,"domain_4"
"3384",7585,10021,"domain_1"
"3385",8714,8792,"domain_1"
"3386",7326,5257,"domain_3"
"3387",7335,10888,"other"
"3388",6582,11033,"other"
"3389",5443,5910,"domain_3"
"3390",10592,4963,"domain_6"
"3391",4820,9015,"domain_2"
"3392",7828,4967,"domain_3"
"3393",5190,4899,"domain_2"
"3394",10596,7417,"domain_1"
"3395",7203,6629,"domain_3"
"3396",4440,6777,"domain_2"
"3397",6949,5041,"domain_3"
"3398",7335,10743,"domain_1"
"3399",8581,4244,"domain_2"
"3400",6321,4970,"domain_3"
"3401",9585,3810,"domain_3"
"3402",9592,8141,"domain_1"
"3403",10465,4025,"domain_2"
"3404",4559,2807,"domain_2"
"3405",8458,5760,"domain_3"
"3406",4938,3889,"domain_3"
"3407",8206,5472,"domain_3"
"3408",3565,9450,"domain_2"
"3409",10472,8501,"domain_1"
"3410",4567,7716,"domain_2"
"3411",4188,6634,"domain_2"
"3412",5947,6631,"domain_3"
"3413",4561,3962,"domain_3"
"3414",2809,8152,"domain_2"
"3415",8078,4245,"domain_3"
"3416",6949,4608,"domain_3"
"3417",8213,10092,"domain_1"
"3418",8839,8720,"domain_1"
"3419",2805,5697,"domain_2"
"3420",7830,6267,"domain_3"
"3421",3058,6852,"domain_2"
"3422",3937,6490,"domain_2"
"3423",3933,4035,"domain_2"
"3424",3814,8439,"domain_2"
"3425",4688,5189,"other"
"3426",10344,7129,"domain_1"
"3427",5320,7570,"domain_3"
"3428",8214,10381,"domain_1"
"3429",5572,8003,"domain_3"
"3430",7830,5978,"domain_3"
"3431",8455,4172,"domain_2"
"3432",7577,4823,"domain_3"
"3433",5196,8364,"domain_2"
"3434",6198,6486,"domain_3"
"3435",8201,2585,"domain_2"
"3436",3311,7862,"domain_2"
"3437",8453,2873,"domain_3"
"3438",4565,6705,"domain_2"
"3439",8840,9008,"domain_1"
"3440",7198,3452,"domain_3"
"3441",9340,7853,"domain_1"
"3442",9332,2655,"domain_2"
"3443",4063,6850,"domain_2"
"3444",8079,4534,"domain_3"
"3445",9720,9368,"domain_1"
"3446",8836,6843,"domain_1"
"3447",8208,6772,"domain_2"
"3448",4563,5550,"domain_2"
"3449",4817,7138,"domain_2"
"3450",4433,2735,"domain_2"
"3451",5698,8075,"domain_2"
"3452",9085,5543,"domain_2"
"3453",9335,4676,"domain_2"
"3454",7451,4463,"domain_3"
"3455",2680,6203,"domain_2"
