"","x","y","area"
"3369",12914,7412,"domain_4"
"3370",22017,17554,"domain_3"
"3371",9142,16848,"domain_2"
"3372",18741,21186,"domain_1"
"3373",17969,11467,"domain_1"
"3374",9399,19894,"domain_2"
"3375",12663,8718,"other"
"3376",15713,22351,"domain_4"
"3377",20507,20748,"domain_3"
"3378",13182,17712,"domain_4"
"3379",11417,19021,"domain_4"
"3380",15691,7843,"domain_1"
"3381",7862,5099,"other"
"3382",5102,16564,"domain_2"
"3383",11666,16844,"domain_2"
"3384",12913,6542,"domain_4"
"3385",20259,23214,"domain_3"
"3386",19496,19589,"domain_3"
"3387",6364,16127,"domain_2"
"3388",19742,15671,"domain_3"
"3389",11921,18149,"domain_4"
"3390",13438,20178,"domain_4"
"3391",21496,7109,"domain_5"
"3392",14936,8860,"domain_4"
"3393",7116,12789,"domain_2"
"3394",11155,13073,"domain_4"
"3395",16204,12775,"domain_1"
"3396",6363,15547,"domain_2"
"3397",18738,19155,"domain_1"
"3398",21249,10736,"domain_3"
"3399",11905,7994,"other"
"3400",22277,22341,"domain_3"
"3401",9382,8868,"domain_4"
"3402",22271,18569,"domain_3"
"3403",4859,22512,"domain_2"
"3404",20505,19297,"domain_3"
"3405",22252,6092,"domain_5"
"3406",14697,18000,"domain_1"
"3407",12172,17424,"domain_4"
"3408",15206,20901,"domain_4"
"3409",17219,16255,"domain_1"
"3410",12406,5672,"domain_4"
"3411",13430,14955,"domain_4"
"3412",11156,13363,"domain_4"
"3413",16708,12484,"domain_1"
"3414",21772,22632,"domain_3"
"3415",5868,21931,"domain_2"
"3416",16457,13500,"domain_1"
"3417",14427,6540,"domain_1"
"3418",5104,17725,"domain_2"
"3419",22276,21760,"domain_3"
"3420",9648,17428,"domain_2"
"3421",20508,21038,"domain_3"
"3422",17709,6680,"domain_1"
"3423",20234,6966,"domain_1"
"3424",20253,19442,"domain_3"
"3425",12932,19018,"domain_4"
"3426",9388,12931,"domain_2"
"3427",11148,8431,"domain_4"
"3428",11923,19600,"domain_4"
"3429",19239,16542,"domain_3"
"3430",11151,9881,"other"
"3431",13939,17566,"domain_4"
"3432",18982,13786,"domain_1"
"3433",12673,14812,"domain_4"
"3434",19729,6967,"domain_1"
"3435",9128,8143,"domain_4"
"3436",20494,12043,"domain_3"
"3437",13679,12779,"domain_4"
"3438",7612,6985,"domain_2"
"3439",21246,8705,"domain_3"
"3440",15961,19014,"domain_1"
"3441",13928,10022,"domain_4"
"3442",22006,10300,"domain_3"
"3443",9652,20039,"domain_2"
"3444",16470,21914,"domain_4"
"3445",22278,22921,"domain_3"
"3446",11912,12637,"domain_6"
"3447",4598,17145,"domain_2"
"3448",9128,7853,"domain_4"
"3449",6870,16997,"domain_2"
"3450",7117,13369,"domain_2"
"3451",8881,11481,"domain_2"
"3452",9132,10755,"domain_2"
"3453",16458,13790,"domain_1"
"3454",8375,10321,"domain_2"
"3455",16471,22495,"domain_4"
"3456",18984,14947,"domain_3"
"3457",8875,7709,"domain_4"
"3458",19989,11754,"other"
"3459",13943,19887,"domain_4"
"3460",15689,6102,"domain_1"
"3461",12915,7993,"other"
"3462",22000,6818,"domain_5"
"3463",19733,9868,"domain_3"
"3464",18975,9144,"domain_1"
"3465",21754,10445,"domain_3"
"3466",11397,5964,"domain_4"
"3467",12932,19308,"domain_4"
"3468",9630,6112,"domain_4"
"3469",8138,20621,"domain_2"
"3470",5856,14097,"domain_2"
"3471",10387,5965,"other"
"3472",4847,14388,"domain_2"
"3473",6116,18884,"domain_2"
"3474",9903,19603,"domain_2"
"3475",8136,19461,"domain_2"
"3476",17456,6245,"domain_1"
"3477",8378,12642,"domain_2"
"3478",19225,7548,"domain_1"
"3479",21254,13638,"domain_3"
"3480",7369,12934,"domain_2"
"3481",9396,17863,"domain_2"
"3482",9640,12205,"domain_2"
"3483",11401,8575,"domain_4"
"3484",14438,13793,"domain_4"
"3485",12408,6833,"domain_4"
"3486",19980,6241,"domain_5"
"3487",17962,7405,"domain_1"
"3488",20758,19442,"domain_3"
"3489",11148,8140,"domain_4"
"3490",15939,5086,"domain_1"
"3491",5356,16999,"domain_2"
"3492",10411,21343,"domain_2"
"3493",10147,13945,"domain_2"
"3494",10398,12929,"domain_2"
"3495",11402,9446,"domain_4"
"3496",10666,23229,"domain_2"
"3497",12923,13215,"domain_6"
"3498",11913,13507,"domain_6"
"3499",12923,13505,"domain_6"
"3500",14196,20322,"domain_4"
"3501",20493,11463,"domain_3"
"3502",8892,18444,"domain_2"
"3503",11414,16990,"domain_2"
"3504",17456,6535,"domain_1"
"3505",18221,11611,"domain_1"
"3506",13436,19018,"domain_4"
"3507",18215,7549,"domain_1"
"3508",12422,15827,"domain_4"
"3509",16205,13355,"domain_1"
"3510",17473,17561,"domain_1"
"3511",5098,13372,"domain_2"
"3512",15947,9729,"domain_1"
"3513",12420,14377,"domain_6"
"3514",12684,22065,"domain_4"
"3515",20761,21473,"domain_3"
"3516",8379,13512,"domain_2"
"3517",7879,16415,"domain_2"
"3518",17480,22203,"domain_1"
"3519",9891,11769,"domain_2"
"3520",9894,13800,"domain_2"
"3521",4353,21933,"domain_2"
"3522",11663,14523,"domain_4"
"3523",16193,5811,"domain_1"
"3524",21498,8560,"domain_3"
"3525",22531,23356,"domain_3"
"3526",21005,16395,"domain_3"
"3527",18984,15237,"domain_3"
"3528",17208,9292,"domain_1"
"3529",6607,10178,"domain_2"
"3530",18474,11466,"domain_1"
"3531",14933,7409,"domain_1"
"3532",10145,12494,"domain_2"
"3533",14437,13213,"domain_1"
"3534",16199,9583,"domain_1"
"3535",13673,8427,"domain_4"
"3536",11652,7849,"domain_4"
"3537",17983,20752,"domain_1"
"3538",12429,20760,"domain_4"
"3539",18489,21621,"domain_1"
"3540",10919,23374,"domain_2"
"3541",15710,20030,"domain_1"
"3542",11396,5384,"other"
"3543",19739,13930,"domain_3"
"3544",21519,22197,"domain_3"
"3545",21267,22632,"domain_3"
"3546",22526,20164,"domain_3"
"3547",19242,18864,"domain_3"
"3548",16708,12194,"domain_1"
"3549",17717,12192,"domain_1"
"3550",15705,16548,"domain_1"
"3551",11911,12056,"domain_6"
"3552",10895,7996,"domain_4"
"3553",15195,13647,"domain_1"
"3554",11416,18440,"domain_2"
"3555",16955,9147,"domain_1"
"3556",22755,5221,"domain_5"
"3557",12164,12201,"domain_6"
"3558",20992,7690,"domain_1"
"3559",9639,11625,"domain_2"
"3560",13429,14085,"domain_6"
"3561",7125,18882,"domain_2"
"3562",22021,20165,"domain_3"
"3563",7630,18591,"domain_2"
"3564",8368,6259,"domain_4"
"3565",11419,20471,"domain_2"
"3566",15955,15532,"domain_1"
"3567",23262,6091,"domain_3"
"3568",19249,23506,"domain_3"
"3569",7133,23525,"domain_2"
"3570",11664,15684,"domain_4"
"3571",19230,11030,"other"
"3572",19749,20314,"domain_3"
"3573",9882,5676,"other"
"3574",9380,7418,"domain_4"
"3575",5610,18014,"domain_2"
"3576",10907,15540,"domain_2"
"3577",11405,11187,"domain_6"
"3578",10394,10028,"domain_4"
"3579",15445,12051,"domain_1"
"3580",18472,10305,"domain_1"
"3581",4597,15984,"domain_2"
"3582",19501,23070,"domain_3"
"3583",9382,8578,"other"
"3584",19992,14075,"domain_3"
"3585",8121,9306,"domain_2"
"3586",22505,6817,"domain_3"
"3587",6867,15256,"domain_2"
"3588",21008,18136,"domain_3"
"3589",21512,17264,"domain_3"
"3590",18218,9290,"domain_1"
"3591",23263,7251,"domain_3"
"3592",8385,17284,"domain_2"
"3593",23286,22339,"domain_3"
"3594",5362,21061,"domain_2"
"3595",12680,19454,"domain_4"
"3596",20756,18281,"domain_3"
"3597",13929,10893,"domain_4"
"3598",20753,16540,"domain_3"
"3599",11404,10316,"domain_4"
"3600",21255,14798,"domain_3"
"3601",22022,20745,"domain_3"
"3602",11666,16554,"domain_4"
"3603",13936,15245,"domain_4"
"3604",9906,21634,"domain_2"
"3605",16975,21914,"domain_1"
"3606",11661,13362,"domain_6"
"3607",19235,14221,"other"
"3608",19981,7111,"domain_1"
"3609",8394,23378,"domain_2"
"3610",5859,16128,"domain_2"
"3611",9401,21055,"domain_2"
"3612",22763,10154,"domain_3"
"3613",10399,13799,"domain_2"
"3614",13694,22064,"domain_4"
"3615",4092,15985,"domain_2"
"3616",11672,20616,"domain_4"
"3617",17986,23073,"domain_4"
"3618",12418,13216,"domain_6"
"3619",11406,12057,"domain_6"
"3620",11928,22792,"domain_2"
"3621",10654,15105,"domain_2"
"3622",12413,10024,"other"
"3623",5850,10325,"domain_2"
"3624",9645,15977,"domain_2"
"3625",11169,21777,"domain_2"
"3626",14947,16694,"domain_1"
"3627",10916,21633,"domain_2"
"3628",20256,21764,"domain_3"
"3629",18468,7694,"domain_1"
"3630",12159,9009,"other"
"3631",8386,17575,"domain_2"
"3632",20761,21763,"domain_3"
"3633",16724,22639,"domain_4"
"3634",12157,7849,"other"
"3635",7381,21058,"domain_2"
"3636",11673,21487,"domain_2"
"3637",21501,10301,"domain_3"
"3638",5347,11196,"domain_2"
"3639",8381,14383,"domain_2"
"3640",9393,16122,"domain_2"
"3641",10145,12784,"domain_2"
"3642",11908,9735,"other"
"3643",17975,15819,"other"
"3644",12424,17278,"domain_4"
"3645",17224,19447,"domain_1"
"3646",21998,5077,"domain_5"
"3647",15705,16838,"domain_1"
"3648",16459,14371,"domain_1"
"3649",7381,20768,"domain_2"
"3650",10913,19312,"domain_2"
"3651",4346,17000,"domain_2"
"3652",18744,23507,"domain_3"
"3653",20505,19007,"domain_3"
"3654",16709,12774,"domain_1"
"3655",8875,7418,"domain_4"
"3656",11163,18006,"domain_2"
"3657",21007,17265,"domain_3"
"3658",17974,15239,"domain_3"
"3659",15453,17274,"domain_1"
"3660",14182,11037,"domain_4"
"3661",15461,22496,"domain_4"
"3662",15692,8133,"domain_1"
"3663",13937,16115,"domain_4"
"3664",10393,9737,"domain_4"
"3665",11400,7995,"domain_4"
"3666",6367,17868,"domain_2"
"3667",6872,18157,"domain_2"
"3668",13422,9443,"domain_4"
"3669",6875,20478,"domain_2"
"3670",16213,18868,"domain_1"
"3671",14173,5234,"domain_4"
"3672",7625,15109,"domain_2"
"3673",21256,15089,"domain_3"
"3674",17979,18430,"domain_1"
"3675",11409,14088,"domain_2"
"3676",11153,11622,"domain_6"
"3677",15204,19450,"domain_4"
"3678",18471,9725,"domain_1"
"3679",18215,7259,"domain_1"
"3680",22004,9429,"domain_3"
"3681",22781,22340,"domain_3"
"3682",13175,13070,"domain_6"
"3683",18220,10451,"domain_1"
"3684",18238,22347,"domain_4"
"3685",5853,12066,"domain_2"
"3686",22756,5511,"domain_5"
"3687",15704,15968,"domain_1"
"3688",19751,21184,"domain_3"
"3689",7616,9597,"domain_2"
"3690",6103,10469,"domain_2"
"3691",22759,7832,"domain_3"
"3692",6119,20915,"domain_2"
"3693",12911,5381,"domain_4"
"3694",15190,10455,"domain_4"
"3695",20502,17556,"domain_3"
"3696",15436,5958,"domain_1"
"3697",10387,5675,"other"
"3698",8633,13947,"domain_2"
"3699",21494,5948,"domain_5"
"3700",18233,19445,"domain_1"
"3701",11655,9300,"other"
"3702",8639,18009,"domain_2"
"3703",20247,15670,"domain_3"
"3704",11157,14234,"domain_2"
"3705",9905,20764,"domain_2"
"3706",21006,16685,"domain_3"
"3707",10907,15830,"domain_2"
"3708",8123,11047,"domain_2"
"3709",7131,22654,"domain_2"
"3710",10153,17717,"domain_2"
"3711",5354,16128,"domain_2"
"3712",11402,9156,"other"
"3713",12171,16553,"domain_4"
"3714",15187,8424,"domain_1"
"3715",11917,15828,"domain_4"
"3716",21999,5658,"domain_5"
"3717",20737,5805,"domain_5"
"3718",21520,22777,"domain_3"
"3719",16215,20319,"domain_1"
"3720",4355,23094,"domain_2"
"3721",16195,6972,"domain_1"
"3722",4597,16275,"domain_2"
"3723",18485,19010,"domain_1"
"3724",11672,20906,"domain_2"
"3725",18732,15383,"domain_3"
"3726",13671,7266,"domain_4"
"3727",13940,17856,"domain_4"
"3728",6360,13225,"domain_2"
"3729",18216,8420,"domain_1"
"3730",6367,18158,"domain_2"
"3731",7633,20912,"domain_2"
"3732",5106,18885,"domain_2"
"3733",20762,22343,"domain_3"
"3734",10656,16265,"domain_2"
"3735",7885,20477,"domain_2"
"3736",21001,13203,"domain_3"
"3737",6864,13225,"domain_2"
"3738",3847,21063,"domain_2"
"3739",13168,8718,"domain_4"
"3740",5103,16854,"domain_2"
"3741",17967,10596,"domain_1"
"3742",10643,7851,"domain_4"
"3743",9385,10900,"domain_2"
"3744",6122,22656,"domain_2"
"3745",17220,17126,"domain_1"
"3746",15704,16258,"domain_1"
"3747",17228,22058,"domain_1"
"3748",14682,8425,"domain_4"
"3749",18235,20316,"domain_1"
"3750",16961,12919,"domain_1"
"3751",6361,14096,"domain_2"
"3752",10891,5384,"other"
"3753",17464,11758,"domain_1"
"3754",6102,9599,"domain_2"
"3755",21514,18715,"domain_3"
"3756",16951,6536,"domain_1"
"3757",22528,21325,"domain_3"
"3758",10641,6690,"domain_4"
"3759",18217,8710,"domain_1"
"3760",5106,18595,"domain_2"
"3761",17982,20461,"domain_1"
"3762",22780,21470,"domain_3"
"3763",10653,14815,"domain_2"
"3764",22762,9283,"domain_3"
"3765",7889,22798,"domain_2"
"3766",15441,9440,"domain_1"
"3767",9638,11334,"domain_2"
"3768",15954,14661,"domain_1"
"3769",11165,19456,"domain_2"
"3770",14951,19305,"domain_4"
"3771",12417,12926,"domain_6"
"3772",20255,20893,"domain_3"
"3773",8375,10901,"domain_2"
"3774",22269,17408,"domain_3"
"3775",9390,14381,"domain_2"
"3776",19999,18717,"domain_3"
"3777",7364,10032,"domain_2"
"3778",14176,7265,"domain_4"
"3779",21765,17989,"domain_3"
"3780",22024,22196,"domain_3"
"3781",16211,17708,"domain_1"
"3782",8889,16413,"domain_2"
"3783",19242,18573,"domain_3"
"3784",6873,18737,"domain_2"
"3785",15207,21481,"domain_4"
"3786",16974,21333,"domain_1"
"3787",7109,8437,"domain_2"
"3788",15183,5813,"domain_1"
"3789",8883,12641,"domain_2"
"3790",17732,21767,"domain_1"
"3791",20240,11318,"domain_3"
"3792",9132,10465,"domain_2"
"3793",15708,18869,"domain_1"
"3794",17978,17270,"domain_1"
"3795",12426,18729,"domain_4"
"3796",10917,22503,"domain_2"
"3797",17479,21333,"domain_1"
"3798",12432,22211,"domain_4"
"3799",12685,22936,"domain_4"
"3800",10162,23520,"domain_2"
"3801",10135,5821,"other"
"3802",19243,19444,"domain_3"
"3803",14190,16550,"domain_4"
"3804",8141,22943,"domain_2"
"3805",7614,8436,"domain_2"
"3806",16472,23365,"domain_4"
"3807",13443,23370,"domain_4"
"3808",12937,22790,"domain_4"
"3809",12407,5962,"domain_4"
"3810",13942,19307,"domain_4"
"3811",13928,10312,"domain_4"
"3812",6357,11484,"domain_2"
"3813",5363,21641,"domain_2"
"3814",11918,16699,"domain_4"
"3815",16705,10163,"domain_1"
"3816",22756,5801,"domain_5"
"3817",7862,5389,"domain_2"
"3818",7619,11628,"domain_2"
"3819",9144,18299,"domain_2"
"3820",10140,9303,"domain_4"
"3821",15203,18580,"domain_1"
"3822",13944,20758,"domain_4"
"3823",14699,19451,"domain_4"
"3824",11922,19020,"domain_4"
"3825",13683,15390,"domain_4"
"3826",11915,14668,"domain_4"
"3827",18994,21911,"domain_3"
"3828",15206,20611,"domain_4"
"3829",11916,14958,"domain_4"
"3830",20246,14800,"domain_3"
"3831",9138,14527,"domain_2"
"3832",22507,7978,"domain_3"
"3833",12427,19309,"domain_4"
"3834",16470,21624,"domain_1"
"3835",12431,21921,"domain_4"
"3836",20484,5660,"domain_5"
"3837",18490,22492,"domain_3"
"3838",5607,16563,"domain_2"
"3839",6616,15691,"domain_2"
"3840",12676,17133,"domain_4"
"3841",20491,10302,"domain_3"
"3842",23009,5946,"domain_3"
"3843",13668,5235,"domain_4"
"3844",8621,6693,"domain_4"
"3845",8115,5824,"domain_2"
"3846",20501,16976,"domain_3"
"3847",7887,21637,"domain_2"
"3848",8142,23233,"domain_2"
"3849",20494,12333,"domain_3"
"3850",15711,20900,"domain_4"
"3851",14426,5669,"domain_1"
"3852",13948,23079,"domain_4"
"3853",23268,10153,"domain_3"
"3854",7884,19896,"domain_2"
"3855",21999,5948,"domain_5"
"3856",17708,6389,"domain_1"
"3857",13416,5380,"domain_4"
"3858",12680,19744,"domain_4"
"3859",21254,14218,"domain_3"
"3860",20497,14074,"domain_3"
"3861",5611,19175,"domain_2"
"3862",12163,11911,"domain_6"
"3863",4603,20337,"domain_2"
"3864",14935,8280,"domain_4"
"3865",13184,18873,"domain_4"
"3866",15450,14952,"domain_1"
"3867",19477,7402,"domain_1"
"3868",20763,22923,"domain_3"
"3869",8379,12932,"domain_2"
"3870",13669,5815,"domain_4"
"3871",14193,18291,"domain_4"
"3872",5604,14242,"domain_2"
"3873",7883,18736,"domain_2"
"3874",14433,10602,"domain_4"
"3875",17721,14514,"other"
"3876",18491,23072,"domain_3"
"3877",8638,17429,"domain_2"
"3878",21504,12622,"domain_3"
"3879",15700,13356,"domain_1"
"3880",15191,11036,"domain_4"
"3881",11414,17280,"domain_2"
"3882",22274,20310,"domain_3"
"3883",15964,21335,"domain_4"
"3884",17716,11322,"domain_1"
"3885",10894,6835,"domain_4"
"3886",21252,12477,"domain_3"
"3887",14430,8571,"domain_4"
"3888",10662,20618,"domain_2"
"3889",10903,12928,"domain_2"
"3890",7884,19606,"domain_2"
"3891",22018,18424,"domain_3"
"3892",10902,12348,"domain_4"
"3893",5112,22947,"domain_2"
"3894",11421,21632,"domain_2"
"3895",18739,20025,"domain_1"
"3896",7129,21203,"domain_2"
"3897",15941,6247,"domain_1"
"3898",19989,12334,"other"
"3899",11657,11041,"domain_4"
"3900",15949,11470,"domain_1"
"3901",13423,10023,"domain_4"
"3902",7869,10031,"domain_2"
"3903",21261,18280,"domain_3"
"3904",11409,13798,"domain_4"
"3905",19493,18138,"domain_3"
"3906",7380,20187,"domain_2"
"3907",6874,19608,"domain_2"
"3908",5352,14678,"domain_2"
"3909",8117,6984,"domain_2"
"3910",14430,8280,"domain_4"
"3911",13425,11764,"domain_1"
"3912",14429,7700,"domain_4"
"3913",14428,7410,"domain_4"
"3914",9898,15831,"domain_2"
"3915",7636,22653,"domain_2"
"3916",20993,7980,"domain_5"
"3917",13940,18146,"domain_4"
"3918",12677,17423,"domain_4"
"3919",4859,22222,"domain_2"
"3920",8634,14818,"domain_2"
"3921",4099,20338,"domain_2"
"3922",20997,10592,"domain_3"
"3923",11161,16845,"domain_2"
"3924",14682,7845,"domain_4"
"3925",17466,12628,"domain_1"
"3926",14678,5524,"domain_1"
"3927",8888,16123,"domain_2"
"3928",16713,15386,"domain_1"
"3929",4854,19031,"domain_2"
"3930",9143,17718,"domain_2"
"3931",22015,16393,"domain_3"
"3932",15199,15968,"domain_1"
"3933",12179,22356,"domain_2"
"3934",19481,10014,"domain_3"
"3935",18225,14223,"other"
"3936",13696,23514,"domain_4"
"3937",17730,20317,"domain_1"
"3938",7866,8000,"domain_2"
"3939",8887,15253,"domain_2"
"3940",16967,16981,"domain_1"
"3941",15185,6974,"domain_1"
"3942",15445,11761,"domain_1"
"3943",18976,9724,"other"
"3944",16453,10889,"domain_1"
"3945",6625,21784,"domain_2"
"3946",6875,19898,"domain_2"
"3947",9126,6693,"domain_4"
"3948",11663,14813,"domain_4"
"3949",14200,22933,"domain_4"
"3950",10648,11043,"domain_4"
"3951",21005,16104,"domain_3"
"3952",9392,15252,"domain_2"
"3953",6864,12934,"domain_2"
"3954",4091,15405,"domain_2"
"3955",3844,18742,"domain_2"
"3956",6867,14675,"domain_2"
"3957",14687,11327,"domain_4"
"3958",20758,19732,"domain_3"
"3959",17206,8131,"domain_1"
"3960",6603,7567,"domain_2"
"3961",14442,16115,"domain_4"
"3962",5097,13082,"domain_2"
"3963",21499,8850,"domain_3"
"3964",23264,7832,"domain_3"
"3965",4352,20772,"domain_2"
"3966",15203,18870,"domain_1"
"3967",18225,13933,"domain_1"
"3968",20499,15525,"domain_3"
"3969",10667,23519,"domain_2"
"3970",19994,15236,"domain_3"
"3971",6375,23090,"domain_2"
"3972",9133,11045,"domain_2"
"3973",13430,14665,"domain_4"
"3974",19479,8853,"other"
"3975",19488,14656,"domain_3"
"3976",9904,19893,"domain_2"
"3977",13675,10168,"domain_4"
"3978",7367,11773,"domain_2"
"3979",8886,14962,"domain_2"
"3980",9652,20619,"domain_2"
"3981",10390,7706,"domain_4"
"3982",8874,6548,"domain_4"
"3983",19491,16687,"domain_3"
"3984",18468,7984,"domain_1"
"3985",13179,15681,"domain_4"
"3986",22008,11461,"domain_3"
"3987",5352,14968,"domain_2"
"3988",9403,22796,"domain_2"
"3989",11152,11042,"domain_4"
"3990",16462,16402,"domain_1"
"3991",9395,17573,"domain_2"
"3992",20496,13204,"domain_3"
"3993",17478,20462,"domain_1"
"3994",5107,19466,"domain_2"
"3995",14943,13502,"domain_1"
"3996",13681,13940,"domain_6"
"3997",17962,6824,"domain_1"
"3998",10908,16120,"domain_2"
"3999",16194,6682,"domain_1"
"4000",10394,10608,"domain_4"
"4001",17717,11902,"domain_1"
"4002",16709,13064,"domain_1"
"4003",5599,11341,"domain_2"
"4004",20001,19588,"domain_3"
"4005",18987,16978,"other"
"4006",14428,6830,"domain_1"
"4007",7887,21928,"domain_2"
"4008",8630,12497,"domain_2"
"4009",9635,9013,"domain_4"
"4010",6874,19318,"domain_2"
"4011",15459,20755,"domain_4"
"4012",5852,11775,"domain_2"
"4013",7625,15690,"domain_2"
"4014",17480,21913,"domain_1"
"4015",8383,15543,"domain_2"
"4016",15707,17999,"domain_1"
"4017",21002,14073,"domain_3"
"4018",7122,16561,"domain_2"
"4019",21259,17410,"domain_3"
"4020",6372,21350,"domain_2"
"4021",21011,19876,"domain_3"
"4022",8871,5097,"domain_4"
"4023",21751,8704,"domain_3"
"4024",14175,6685,"domain_1"
"4025",15962,19594,"domain_1"
"4026",5857,14967,"domain_2"
"4027",5603,13662,"domain_2"
"4028",16966,15820,"domain_1"
"4029",22258,10445,"domain_3"
"4030",22758,7252,"domain_3"
"4031",14174,6105,"domain_1"
"4032",4351,20482,"domain_2"
"4033",9125,5822,"domain_4"
"4034",13169,9298,"domain_4"
"4035",10390,7416,"domain_4"
"4036",10411,21634,"domain_2"
"4037",10134,5240,"other"
"4038",16461,15821,"domain_1"
"4039",9641,13075,"domain_2"
"4040",6620,18303,"domain_2"
"4041",9906,21344,"domain_2"
"4042",12913,7122,"domain_4"
"4043",4604,20627,"domain_2"
"4044",20737,6095,"domain_5"
"4045",13428,13505,"domain_6"
"4046",3841,17291,"domain_2"
"4047",8898,22506,"domain_2"
"4048",5094,11341,"domain_2"
"4049",21518,21617,"domain_3"
"4050",21763,16829,"domain_3"
"4051",19498,21329,"domain_3"
"4052",12425,17568,"domain_4"
"4053",12665,9879,"other"
"4054",11161,16555,"domain_2"
"4055",10161,23230,"domain_2"
"4056",6372,21059,"domain_2"
"4057",6358,12355,"domain_2"
"4058",14698,18580,"domain_4"
"4059",6370,19899,"domain_2"
"4060",9148,20910,"domain_2"
"4061",20253,19733,"domain_3"
"4062",6612,13370,"domain_2"
"4063",11400,7705,"domain_4"
"4064",12412,9444,"other"
"4065",19224,7258,"domain_1"
"4066",6611,12790,"domain_2"
"4067",9140,15687,"domain_2"
"4068",21012,21037,"domain_3"
"4069",18730,14222,"domain_1"
"4070",3842,17581,"domain_2"
"4071",17454,5084,"other"
"4072",12914,7702,"domain_4"
"4073",16977,23364,"domain_4"
"4074",4340,13228,"domain_2"
"4075",11163,17715,"domain_2"
"4076",20244,13639,"domain_3"
"4077",14956,22207,"domain_4"
"4078",17229,23219,"domain_4"
"4079",20242,12189,"other"
"4080",18490,21911,"domain_4"
"4081",14425,5089,"domain_4"
"4082",9889,10318,"domain_4"
"4083",15940,5377,"domain_1"
"4084",11653,8140,"domain_4"
"4085",21773,22922,"domain_3"
"4086",14949,17564,"domain_1"
"4087",10388,6256,"other"
"4088",12920,11474,"domain_4"
"4089",21508,14653,"domain_3"
"4090",16205,13936,"domain_1"
"4091",21774,23502,"domain_3"
"4092",7132,22944,"domain_2"
"4093",12163,11330,"domain_6"
"4094",4354,22513,"domain_2"
"4095",15462,22786,"domain_4"
"4096",9899,16992,"domain_2"
"4097",6112,16272,"domain_2"
"4098",8379,13222,"domain_2"
"4099",16217,21770,"domain_4"
"4100",6101,9019,"domain_2"
"4101",5854,12646,"domain_2"
"4102",10389,6836,"domain_4"
"4103",11669,18875,"domain_4"
"4104",21264,20311,"domain_3"
"4105",9886,8287,"other"
"4106",8631,13077,"domain_2"
"4107",22782,22920,"domain_3"
"4108",9402,21635,"domain_2"
"4109",6359,12935,"domain_2"
"4110",12911,5671,"domain_4"
"4111",9884,7127,"domain_4"
"4112",21269,23503,"domain_3"
"4113",15440,8859,"domain_1"
"4114",5359,19030,"domain_2"
"4115",22508,8848,"domain_3"
"4116",14700,19741,"domain_4"
"4117",7121,16271,"domain_2"
"4118",11405,11477,"domain_6"
"4119",5598,10760,"domain_2"
"4120",18722,8709,"domain_1"
"4121",19998,18137,"domain_3"
"4122",8383,16124,"domain_2"
"4123",4848,15259,"domain_2"
"4124",11411,14959,"domain_2"
"4125",19490,16107,"domain_3"
"4126",8129,15109,"domain_2"
"4127",9893,12640,"domain_2"
"4128",19498,21039,"domain_3"
"4129",10407,19022,"domain_2"
"4130",8879,10320,"domain_2"
"4131",14195,20032,"domain_4"
"4132",12412,9154,"other"
"4133",8133,17430,"domain_2"
"4134",9886,8578,"domain_4"
"4135",6604,8147,"domain_2"
"4136",12174,18584,"domain_4"
"4137",4350,19612,"domain_2"
"4138",20004,21909,"domain_3"
"4139",15957,16402,"domain_1"
"4140",12409,7413,"domain_4"
"4141",12423,16408,"domain_4"
"4142",14684,9586,"domain_4"
"4143",14942,12922,"domain_1"
"4144",8644,21781,"domain_2"
"4145",4343,14969,"domain_2"
"4146",16963,14370,"domain_1"
"4147",7881,17575,"domain_2"
"4148",15957,16692,"domain_1"
"4149",16444,5086,"domain_1"
"4150",23012,8267,"domain_3"
"4151",15454,17564,"domain_1"
"4152",7109,8147,"domain_2"
"4153",8878,9159,"domain_2"
"4154",22250,5222,"domain_5"
"4155",23014,9138,"domain_3"
"4156",9398,19314,"domain_2"
"4157",11651,7269,"domain_4"
"4158",13436,18727,"domain_4"
"4159",15715,23511,"domain_4"
"4160",18472,10595,"domain_1"
"4161",19494,18718,"domain_3"
"4162",12411,8864,"other"
"4163",15707,18289,"domain_1"
"4164",9401,21345,"domain_2"
"4165",5097,12792,"domain_2"
"4166",19237,15672,"domain_3"
"4167",5109,20626,"domain_2"
"4168",13432,15826,"domain_4"
"4169",10400,14380,"domain_2"
"4170",7112,9887,"domain_2"
"4171",16716,17707,"domain_1"
"4172",16953,7696,"domain_1"
"4173",10642,7561,"domain_4"
"4174",15436,6248,"domain_1"
"4175",9390,13801,"domain_2"
"4176",14186,14229,"domain_6"
"4177",10646,10172,"domain_4"
"4178",13433,16987,"domain_4"
"4179",5600,11631,"domain_2"
"4180",10390,7996,"domain_4"
"4181",15450,15243,"domain_1"
"4182",7622,13659,"domain_2"
"4183",17733,22638,"domain_4"
"4184",20511,23359,"domain_3"
"4185",12675,15972,"domain_4"
"4186",8882,12061,"domain_2"
"4187",7121,15981,"domain_2"
"4188",13434,17567,"domain_4"
"4189",5607,16273,"domain_2"
"4190",13427,12924,"domain_4"
"4191",21751,8995,"domain_3"
"4192",17722,15094,"domain_3"
"4193",20747,12478,"domain_3"
"4194",15706,17418,"domain_1"
"4195",17728,18866,"domain_1"
"4196",13924,7411,"domain_4"
"4197",22006,10590,"domain_3"
